HRV,GSR,EMG,Condition
47.852165,5.8248243,7.3751,normal
50.387997,5.165999,8.311617,normal
48.399284,5.1761227,7.6613455,normal
48.639236,5.00174,7.5932384,normal
50.132305,4.963728,7.5401125,normal
51.06027,4.9757886,7.218097,normal
51.803528,4.913011,8.186365,normal
50.157707,5.18928,7.3467846,normal
50.395958,5.201795,7.4003377,normal
50.133656,5.473917,7.9129014,normal
49.187138,5.4184985,7.214686,normal
52.00144,5.4176,8.334029,normal
51.799328,5.5433564,7.881219,normal
49.494843,4.853726,7.6093082,normal
51.39342,5.3343663,8.149198,normal
51.15511,5.1769476,8.391018,normal
46.529957,5.2953987,7.3875666,normal
49.209545,5.3395104,7.7560835,normal
50.284214,4.8152328,7.84357,normal
49.648014,4.9296436,7.8550034,normal
50.326515,4.993152,8.173288,normal
48.67382,5.296665,7.7160144,normal
48.477055,4.6424556,8.394431,normal
50.122505,5.4829016,8.192457,normal
51.146587,5.610847,8.400517,normal
46.68748,5.229649,7.9155426,normal
50.401905,5.326756,7.6113367,normal
49.922665,5.7751036,7.488896,normal
49.05853,5.1742654,7.587048,normal
49.185646,5.3034115,7.651574,normal
47.234352,4.732614,7.984959,normal
53.251953,4.6412454,8.027059,normal
50.73095,5.085729,7.599017,normal
49.499516,5.244086,7.2524924,normal
49.027786,4.7753386,8.028941,normal
49.204964,5.247385,7.805984,normal
48.33721,5.213213,8.286842,normal
49.639652,5.535565,8.401204,normal
51.49873,5.395877,7.303993,normal
49.208923,5.3387957,7.7211323,normal
49.027122,5.13348,7.756876,normal
51.218296,5.056942,7.805509,normal
46.66222,4.8632174,8.328332,normal
50.162254,5.3095813,7.416506,normal
46.19614,5.3437786,7.6273093,normal
50.665504,5.032783,7.688552,normal
49.346226,5.171792,8.236475,normal
51.212757,5.308037,8.681405,normal
49.78825,5.35592,7.9332976,normal
50.520794,5.334255,7.78859,normal
49.55157,5.2457266,7.615102,normal
47.107117,5.55886,8.271986,normal
46.89837,5.3715506,8.262962,normal
50.52221,5.357485,7.580297,normal
47.27849,4.847918,8.275573,normal
49.070503,4.7275085,8.234118,normal
51.27057,5.22073,7.6294875,normal
49.311577,5.4413958,7.7030487,normal
51.495598,5.3460298,8.0163355,normal
47.854744,5.537009,7.338214,normal
46.791523,5.5077024,8.240671,normal
45.663944,4.4248657,8.607804,normal
49.857338,5.6453357,7.7356467,normal
53.186916,4.9539924,8.489147,normal
47.015278,5.2986217,7.3389874,normal
49.36562,4.8927455,7.931662,normal
49.946327,5.2875643,7.6744614,normal
50.320435,4.829069,7.9312606,normal
49.378044,5.385015,8.08826,normal
51.06388,5.1900163,7.1259413,normal
52.759087,5.0354714,8.694217,normal
47.934196,4.9974446,7.914667,normal
49.96981,5.5807753,7.872917,normal
50.454533,5.8129454,8.323753,normal
50.780476,5.3887734,8.267063,normal
47.29713,5.023813,8.55118,normal
53.48696,5.616518,7.8972163,normal
47.308582,5.619339,8.467163,normal
50.53558,5.3394065,7.7602124,normal
50.23214,5.1258125,7.4164524,normal
50.70907,4.83165,7.5300426,normal
50.431004,5.118534,8.372636,normal
50.22161,5.292285,7.4026814,normal
51.301174,4.8998137,8.375023,normal
50.52081,5.590966,8.230932,normal
52.56481,5.4847817,8.64375,normal
51.20146,5.0069313,7.701449,normal
51.80412,5.1088195,9.070613,normal
47.677513,5.205068,7.568598,normal
47.63135,5.1516733,8.203721,normal
49.65658,5.104633,8.307299,normal
48.19117,5.2702184,8.065741,normal
49.877155,4.998037,7.6637373,normal
50.81361,4.7954755,7.813541,normal
51.03524,4.8865433,8.171158,normal
50.075306,5.0908,8.132369,normal
50.48124,5.455795,7.745258,normal
47.327682,5.479625,8.042452,normal
47.02766,4.8608255,8.252463,normal
51.062057,5.460395,7.717438,normal
49.03694,5.0536985,7.795913,normal
50.85716,5.65861,7.2116327,normal
50.631184,5.1232247,7.848408,normal
51.14644,5.6493897,7.956038,normal
50.96877,5.5070004,7.60163,normal
48.00372,5.336391,7.0951915,normal
50.58627,5.238876,8.309196,normal
50.009605,5.215511,7.852842,normal
50.83616,5.112643,8.023245,normal
49.599102,5.3640594,7.3326087,normal
