HRV,GSR,EMG,Condition
49.154644,5.1394396,7.963938,normal
50.87824,4.8737783,8.282439,normal
49.57174,5.468197,8.175379,normal
48.546078,5.048285,7.505168,normal
50.085197,5.187561,7.2733064,normal
50.739975,5.370247,8.093272,normal
51.963627,4.985301,8.005084,normal
50.48573,4.820812,7.262236,normal
48.398045,5.1548185,8.02256,normal
52.093494,4.29087,8.692425,normal
50.16906,5.8473887,7.962334,normal
49.55366,5.432889,7.513347,normal
49.669067,5.5821886,7.290269,normal
49.254684,5.5711803,7.6491356,normal
46.056324,4.955157,8.293273,normal
48.739307,5.2736893,7.8089685,normal
48.659607,5.3476157,8.384937,normal
51.237713,5.0503125,8.078425,normal
50.314934,5.905535,7.4913764,normal
49.082706,5.007326,7.4905005,normal
49.6352,4.8535867,7.5520625,normal
48.83854,4.8308687,6.685152,normal
49.707607,5.5491385,7.3565006,normal
47.17101,4.521571,8.34686,normal
50.466557,5.5056257,7.719219,normal
49.86831,5.273877,7.5278926,normal
48.792786,5.3469257,7.7182946,normal
48.353874,5.3506374,8.307345,normal
53.16275,4.9941497,8.108493,normal
50.801815,5.4717607,7.608923,normal
49.283928,5.4170628,7.791886,normal
51.03432,5.248825,7.4755626,normal
50.198467,5.199993,7.539765,normal
52.897675,4.615253,7.389197,normal
48.169495,5.2523265,7.218853,normal
46.89345,4.9345927,8.224335,normal
51.106766,5.6733327,8.06618,normal
48.028145,5.244886,8.016509,normal
52.380363,5.26967,8.021199,normal
52.43425,4.898361,8.635958,normal
49.694508,5.4383554,8.367189,normal
50.271183,4.9077673,7.793032,normal
47.188793,5.5333133,8.120306,normal
49.76638,5.2029514,7.773599,normal
51.225224,5.116209,7.46683,normal
48.65983,5.2389874,7.6890235,normal
50.43178,5.101652,7.7955475,normal
52.5516,5.367941,7.422435,normal
51.1027,5.223625,7.8017516,normal
50.117317,5.04722,7.7261353,normal
50.797863,5.448688,7.783369,normal
50.270237,5.246016,7.644915,normal
49.85,5.5874014,8.339932,normal
49.641586,4.971169,7.7865205,normal
47.04796,4.8532934,7.835514,normal
50.626293,5.457808,7.914697,normal
49.43694,5.2930336,7.076528,normal
