HRV,GSR,EMG,Condition
50.480347,5.3551154,7.80153,normal
50.555817,4.9168086,8.080886,normal
51.338337,5.5313697,7.5835567,normal
50.313683,5.104655,7.61321,normal
52.23436,5.727396,7.6254344,normal
47.217716,4.751161,8.249025,normal
51.639645,5.3192635,8.322313,normal
47.366703,5.79435,7.4652762,normal
51.59312,5.568954,7.25645,normal
51.46696,5.05024,7.7732773,normal
49.300125,4.6858506,7.977369,normal
48.565292,5.1138554,7.9067144,normal
50.919445,5.2061768,7.9614396,normal
48.210262,5.129098,7.881617,normal
48.88526,5.0839853,7.2881083,normal
50.084156,4.7035503,7.841818,normal
50.84891,5.3166237,8.1078615,normal
44.92779,5.1255326,7.503647,normal
49.111923,4.866999,7.7831554,normal
50.32633,5.504448,7.5427566,normal
49.281498,4.713199,8.620178,normal
51.866013,5.1946707,7.764218,normal
48.441788,4.9035006,7.300044,normal
49.3101,5.3932323,7.19117,normal
49.050423,5.3894253,7.6031117,normal
51.47765,5.1786437,7.025714,normal
51.15943,5.2029266,8.043692,normal
48.301254,4.923844,8.157037,normal
50.52716,5.493472,7.925874,normal
50.574627,4.5970635,7.7459373,normal
49.485012,5.018909,7.9961557,normal
48.565098,5.323219,8.166388,normal
49.219402,5.2825956,7.135824,normal
50.53632,5.1640606,8.148119,normal
46.88064,5.0697994,7.5105968,normal
48.28993,5.6145,7.929703,normal
47.885277,5.439165,8.028948,normal
48.331795,4.943336,7.9299235,normal
47.546623,5.2695546,7.951695,normal
49.587852,5.3351603,7.714601,normal
51.704697,5.3520684,7.1243095,normal
48.520725,5.008289,7.466783,normal
49.12829,5.4044704,7.5963173,normal
49.006702,4.9287634,7.888874,normal
50.223392,5.044313,7.529642,normal
49.863495,5.528588,8.052082,normal
48.854607,4.7474194,8.0689335,normal
52.04494,4.8122525,8.541168,normal
49.821556,5.601719,7.5488234,normal
50.381207,5.021658,8.156693,normal
48.557545,4.726195,8.320055,normal
49.663837,5.358905,7.699179,normal
50.618137,5.0254188,7.699589,normal
46.672337,4.724219,8.03868,normal
51.200115,5.3656006,8.048585,normal
51.34561,4.9513483,7.5214033,normal
48.781128,5.385779,7.477884,normal
52.705124,5.12856,7.8195033,normal
49.132027,5.3507376,7.7001376,normal
48.216206,4.938727,8.417788,normal
53.362988,5.0906453,7.9706683,normal
47.632412,5.521975,7.613497,normal
47.796032,5.6655936,8.891487,normal
50.947002,5.964616,7.6772537,normal
52.06776,5.194687,8.5008335,normal
49.857758,5.8290677,8.138396,normal
