HRV,GSR,EMG,Condition
47.966286,5.248552,7.976048,normal
48.893967,5.4489083,7.646955,normal
52.137936,5.1732817,7.328439,normal
49.98162,4.6918435,8.376365,normal
50.52089,5.6343184,7.9436793,normal
49.081127,4.5429864,7.974804,normal
50.837498,5.97842,7.4068136,normal
50.461334,5.471655,7.3682094,normal
47.40633,5.241348,7.9636965,normal
48.83874,5.488369,7.2647524,normal
48.783363,4.8832164,7.8463025,normal
51.592846,4.9511256,7.375897,normal
51.846737,5.494937,7.6933694,normal
47.80105,5.552278,7.0476646,normal
50.57436,5.070746,7.964764,normal
47.717476,5.424236,8.226074,normal
47.10869,5.309243,8.306747,normal
50.055824,5.617455,7.9954653,normal
49.157112,5.354738,7.4504123,normal
47.534462,5.0799294,8.170626,normal
50.26009,5.2107015,7.565977,normal
47.716846,4.8943543,8.103726,normal
53.050404,5.6150537,8.194603,normal
47.009842,5.0242996,8.180307,normal
48.727005,4.8122134,8.352853,normal
51.41156,5.1717153,7.707849,normal
47.978554,5.071547,8.543034,normal
49.931316,5.3217316,7.9400373,normal
51.242664,4.7471075,7.4890733,normal
50.65874,5.1012044,7.3486786,normal
49.383335,5.104105,8.308632,normal
49.569645,5.617433,7.650091,normal
48.592484,5.197715,7.410771,normal
49.269154,4.936299,7.9138193,normal
50.28668,5.4456406,8.167478,normal
49.975204,5.4969225,7.1500273,normal
49.549892,5.1084323,7.2968116,normal
50.960052,5.165487,7.9220085,normal
50.248764,5.183696,7.079798,normal
52.95507,4.876054,8.412125,normal
52.09613,4.8000154,7.9629216,normal
51.544777,4.9997897,7.4523983,normal
51.861973,5.153928,7.447094,normal
48.18518,5.737711,7.4085746,normal
47.51004,5.36104,7.6473675,normal
51.067154,4.9260592,8.181847,normal
50.831356,5.5726514,7.30327,normal
47.522686,5.2708817,8.391116,normal
49.104267,5.1650567,7.9348607,normal
50.77158,5.1597967,7.5280833,normal
53.149105,5.004223,8.149719,normal
46.02278,5.0059514,7.996682,normal
49.83445,5.428679,7.647269,normal
49.213314,5.2107925,7.3901806,normal
46.83675,4.4030347,8.189149,normal
46.616375,5.2234116,7.9693193,normal
51.8858,5.5239105,8.525467,normal
47.555344,5.43557,8.204461,normal
46.605373,4.9779806,8.400414,normal
48.17998,5.0300097,7.6841245,normal
50.024597,5.645594,8.307489,normal
46.14083,4.9298644,8.696993,normal
47.34616,4.928938,8.303691,normal
50.103874,5.207322,7.5923324,normal
49.11722,5.489231,7.2156644,normal
49.868267,5.2095113,8.472303,normal
52.195442,5.6218376,7.8207803,normal
51.66486,5.454946,7.7385154,normal
49.753437,5.1276383,7.6723084,normal
49.14731,5.1865993,7.659733,normal
50.3493,4.948341,8.108257,normal
48.80992,5.2568054,7.8147798,normal
45.155087,5.7186317,7.863057,normal
46.24604,5.002237,7.9891205,normal
50.26799,5.833364,8.471702,normal
49.945576,5.398974,7.4385786,normal
47.752087,5.648435,7.6167026,normal
52.134575,5.1089287,7.960868,normal
49.030746,5.5207815,7.8204956,normal
48.290176,5.697563,7.744983,normal
48.246307,5.0495076,7.693808,normal
48.536423,5.482746,8.133466,normal
47.853893,5.2580338,8.154583,normal
49.01879,5.5047984,7.8523817,normal
50.195744,4.990866,8.181395,normal
50.435875,5.433039,7.739532,normal
47.0081,5.391332,7.70033,normal
47.640564,5.3359265,7.5594745,normal
47.131344,5.1271534,8.077079,normal
46.653625,5.6108947,7.9030137,normal
50.779507,5.158311,7.8481236,normal
49.986263,5.1254315,8.039881,normal
47.918926,5.04441,7.8503366,normal
48.970947,5.2573366,8.5152,normal
50.568832,4.900178,8.1210575,normal
48.844566,4.9267874,7.940028,normal
52.006866,4.939502,8.686892,normal
51.277805,5.345389,7.957171,normal
52.713043,5.1035185,7.30753,normal
47.54515,5.159436,7.9102836,normal
52.84131,5.595907,7.765364,normal
52.419895,5.7606997,7.8249884,normal
53.107906,5.463517,8.703079,normal
51.600773,4.979273,7.4800386,normal
50.298462,4.89641,7.9778743,normal
46.25283,5.2899914,7.931232,normal
52.345978,5.3191333,7.4291086,normal
49.137657,4.52072,8.09087,normal
53.680244,4.623465,7.850183,normal
